uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,PNEUMONIA,HOSPITAL,"70 - 79",F,25
RJ,PNEUMONIA,HOSPITAL,"70 - 79",M,22
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",F,20
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",M,18
RJ,SEPTICEMIA,OUTRO,"70 - 79",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
RJ,SRAG,HOSPITAL,"70 - 79",F,2
RJ,SRAG,HOSPITAL,"70 - 79",M,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RN,OUTRAS,DOMICILIO,"70 - 79",M,2
RN,OUTRAS,HOSPITAL,"70 - 79",F,5
RN,OUTRAS,HOSPITAL,"70 - 79",M,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RN,COVID,HOSPITAL,"70 - 79",M,4
RN,PNEUMONIA,DOMICILIO,"70 - 79",M,1
RN,PNEUMONIA,HOSPITAL,"70 - 79",F,1
RN,PNEUMONIA,HOSPITAL,"70 - 79",M,2
RO,OUTRAS,DOMICILIO,"70 - 79",F,3
RO,OUTRAS,DOMICILIO,"70 - 79",M,4
RO,OUTRAS,HOSPITAL,"70 - 79",F,1
RO,COVID,HOSPITAL,"70 - 79",F,2
RO,COVID,HOSPITAL,"70 - 79",M,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,2
RO,PNEUMONIA,DOMICILIO,"70 - 79",M,2
RO,SEPTICEMIA,HOSPITAL,"70 - 79",M,4
RR,PNEUMONIA,DOMICILIO,"70 - 79",M,1
RR,SEPTICEMIA,HOSPITAL,"70 - 79",M,1
RS,OUTRAS,DOMICILIO,"70 - 79",F,17
RS,OUTRAS,DOMICILIO,"70 - 79",M,20
RS,OUTRAS,HOSPITAL,"70 - 79",F,39
RS,OUTRAS,HOSPITAL,"70 - 79",M,47
RS,OUTRAS,IGNORADO,"70 - 79",M,1
RS,OUTRAS,OUTRO,"70 - 79",F,3
RS,OUTRAS,OUTRO,"70 - 79",M,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
RS,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
RS,COVID,DOMICILIO,"70 - 79",M,1
RS,COVID,HOSPITAL,"70 - 79",F,44
RS,COVID,HOSPITAL,"70 - 79",M,54
RS,COVID,IGNORADO,"70 - 79",F,3
RS,COVID,IGNORADO,"70 - 79",M,1
RS,COVID,OUTRO,"70 - 79",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RS,INDETERMINADA,DOMICILIO,"70 - 79",F,1
RS,INDETERMINADA,DOMICILIO,"70 - 79",M,1
RS,INDETERMINADA,HOSPITAL,"70 - 79",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,9
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,8
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
RS,PNEUMONIA,HOSPITAL,"70 - 79",F,15
RS,PNEUMONIA,HOSPITAL,"70 - 79",M,20
RS,PNEUMONIA,IGNORADO,"70 - 79",F,2
RS,PNEUMONIA,IGNORADO,"70 - 79",M,2
RS,SEPTICEMIA,HOSPITAL,"70 - 79",F,17
RS,SEPTICEMIA,HOSPITAL,"70 - 79",M,20
RS,SEPTICEMIA,IGNORADO,"70 - 79",F,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RS,SRAG,HOSPITAL,"70 - 79",F,2
RS,SRAG,HOSPITAL,"70 - 79",M,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SC,OUTRAS,DOMICILIO,"70 - 79",F,1
SC,OUTRAS,DOMICILIO,"70 - 79",M,9
SC,OUTRAS,HOSPITAL,"70 - 79",F,14
SC,OUTRAS,HOSPITAL,"70 - 79",M,19
SC,OUTRAS,OUTRO,"70 - 79",F,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
SC,COVID,DOMICILIO,"70 - 79",F,1
SC,COVID,DOMICILIO,"70 - 79",M,1
SC,COVID,HOSPITAL,"70 - 79",F,14
SC,COVID,HOSPITAL,"70 - 79",M,16
SC,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SC,INDETERMINADA,OUTRO,"70 - 79",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,3
SC,PNEUMONIA,HOSPITAL,"70 - 79",F,5
SC,PNEUMONIA,HOSPITAL,"70 - 79",M,8
SC,SEPTICEMIA,HOSPITAL,"70 - 79",F,7
SC,SEPTICEMIA,HOSPITAL,"70 - 79",M,8
SE,OUTRAS,DOMICILIO,"70 - 79",M,1
SE,OUTRAS,HOSPITAL,"70 - 79",M,2
SE,OUTRAS,OUTRO,"70 - 79",F,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SE,COVID,HOSPITAL,"70 - 79",F,2
SE,COVID,HOSPITAL,"70 - 79",M,5
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
SE,PNEUMONIA,HOSPITAL,"70 - 79",M,3
SP,OUTRAS,DOMICILIO,"70 - 79",F,34
SP,OUTRAS,DOMICILIO,"70 - 79",M,55
SP,OUTRAS,HOSPITAL,"70 - 79",F,69
SP,OUTRAS,HOSPITAL,"70 - 79",M,94
SP,OUTRAS,OUTRO,"70 - 79",F,4
SP,OUTRAS,OUTRO,"70 - 79",M,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
SP,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
SP,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
SP,COVID,DOMICILIO,"70 - 79",M,1
SP,COVID,HOSPITAL,"70 - 79",F,59
SP,COVID,HOSPITAL,"70 - 79",M,91
SP,COVID,IGNORADO,"70 - 79",F,3
SP,COVID,OUTRO,"70 - 79",M,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,3
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,4
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,17
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,15
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
SP,PNEUMONIA,DOMICILIO,"70 - 79",M,1
SP,PNEUMONIA,HOSPITAL,"70 - 79",F,29
SP,PNEUMONIA,HOSPITAL,"70 - 79",M,45
SP,PNEUMONIA,OUTRO,"70 - 79",M,2
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
SP,SEPTICEMIA,HOSPITAL,"70 - 79",F,23
SP,SEPTICEMIA,HOSPITAL,"70 - 79",M,39
SP,SEPTICEMIA,OUTRO,"70 - 79",F,2
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
SP,SRAG,HOSPITAL,"70 - 79",F,3
SP,SRAG,HOSPITAL,"70 - 79",M,3
TO,OUTRAS,DOMICILIO,"70 - 79",F,1
TO,OUTRAS,DOMICILIO,"70 - 79",M,3
TO,OUTRAS,HOSPITAL,"70 - 79",F,3
TO,OUTRAS,OUTRO,"70 - 79",F,1
TO,COVID,HOSPITAL,"70 - 79",F,1
TO,COVID,HOSPITAL,"70 - 79",M,3
TO,PNEUMONIA,HOSPITAL,"70 - 79",M,1
AC,OUTRAS,DOMICILIO,"80 - 89",F,1
AC,OUTRAS,HOSPITAL,"80 - 89",F,1
AC,OUTRAS,HOSPITAL,"80 - 89",M,2
AC,PNEUMONIA,HOSPITAL,"80 - 89",F,1
AC,PNEUMONIA,HOSPITAL,"80 - 89",M,2
AL,OUTRAS,DOMICILIO,"80 - 89",F,4
AL,OUTRAS,HOSPITAL,"80 - 89",F,4
AL,OUTRAS,HOSPITAL,"80 - 89",M,1
AL,COVID,HOSPITAL,"80 - 89",F,3
AL,COVID,HOSPITAL,"80 - 89",M,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
AL,PNEUMONIA,HOSPITAL,"80 - 89",F,2
AL,PNEUMONIA,HOSPITAL,"80 - 89",M,1
AL,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
AL,SEPTICEMIA,HOSPITAL,"80 - 89",F,2
AL,SEPTICEMIA,HOSPITAL,"80 - 89",M,3
AM,OUTRAS,DOMICILIO,"80 - 89",F,3
AM,OUTRAS,DOMICILIO,"80 - 89",M,4
AM,OUTRAS,HOSPITAL,"80 - 89",F,6
AM,OUTRAS,HOSPITAL,"80 - 89",M,4
AM,COVID,HOSPITAL,"80 - 89",F,5
AM,COVID,HOSPITAL,"80 - 89",M,7
AM,INDETERMINADA,DOMICILIO,"80 - 89",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2
AM,PNEUMONIA,HOSPITAL,"80 - 89",M,2
AM,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
AM,SEPTICEMIA,HOSPITAL,"80 - 89",F,1
AM,SEPTICEMIA,HOSPITAL,"80 - 89",M,1
AM,SRAG,HOSPITAL,"80 - 89",M,2
AP,COVID,HOSPITAL,"80 - 89",F,1
BA,OUTRAS,DOMICILIO,"80 - 89",F,19
BA,OUTRAS,DOMICILIO,"80 - 89",M,7
BA,OUTRAS,HOSPITAL,"80 - 89",F,18
BA,OUTRAS,HOSPITAL,"80 - 89",M,13
BA,OUTRAS,OUTRO,"80 - 89",F,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
BA,COVID,HOSPITAL,"80 - 89",F,12
BA,COVID,HOSPITAL,"80 - 89",M,13
BA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,5
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
BA,PNEUMONIA,DOMICILIO,"80 - 89",M,1
BA,PNEUMONIA,HOSPITAL,"80 - 89",F,2
BA,PNEUMONIA,HOSPITAL,"80 - 89",M,2
BA,PNEUMONIA,IGNORADO,"80 - 89",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
BA,SEPTICEMIA,HOSPITAL,"80 - 89",F,6
BA,SEPTICEMIA,HOSPITAL,"80 - 89",M,7
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
CE,OUTRAS,DOMICILIO,"80 - 89",F,5
CE,OUTRAS,DOMICILIO,"80 - 89",M,4
CE,OUTRAS,HOSPITAL,"80 - 89",F,3
CE,OUTRAS,HOSPITAL,"80 - 89",M,8
CE,OUTRAS,IGNORADO,"80 - 89",F,2
CE,OUTRAS,IGNORADO,"80 - 89",M,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
CE,COVID,HOSPITAL,"80 - 89",M,6
CE,COVID,OUTRO,"80 - 89",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,3
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
CE,PNEUMONIA,DOMICILIO,"80 - 89",M,1
CE,PNEUMONIA,HOSPITAL,"80 - 89",F,4
CE,PNEUMONIA,HOSPITAL,"80 - 89",M,4
CE,PNEUMONIA,IGNORADO,"80 - 89",F,1
CE,PNEUMONIA,IGNORADO,"80 - 89",M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
CE,SEPTICEMIA,HOSPITAL,"80 - 89",F,4
CE,SEPTICEMIA,HOSPITAL,"80 - 89",M,2
CE,SEPTICEMIA,IGNORADO,"80 - 89",F,1
CE,SEPTICEMIA,IGNORADO,"80 - 89",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
DF,OUTRAS,DOMICILIO,"80 - 89",F,3
DF,OUTRAS,DOMICILIO,"80 - 89",M,3
DF,OUTRAS,HOSPITAL,"80 - 89",F,6
DF,OUTRAS,HOSPITAL,"80 - 89",M,9
DF,OUTRAS,OUTRO,"80 - 89",F,1
DF,OUTRAS,OUTRO,"80 - 89",M,1
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
DF,COVID,HOSPITAL,"80 - 89",F,2
DF,COVID,HOSPITAL,"80 - 89",M,9
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
DF,PNEUMONIA,HOSPITAL,"80 - 89",F,5
DF,PNEUMONIA,HOSPITAL,"80 - 89",M,4
DF,SEPTICEMIA,HOSPITAL,"80 - 89",F,1
DF,SEPTICEMIA,HOSPITAL,"80 - 89",M,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
ES,OUTRAS,DOMICILIO,"80 - 89",F,5
ES,OUTRAS,DOMICILIO,"80 - 89",M,5
ES,OUTRAS,HOSPITAL,"80 - 89",F,7
ES,OUTRAS,HOSPITAL,"80 - 89",M,7
ES,OUTRAS,IGNORADO,"80 - 89",M,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
ES,COVID,DOMICILIO,"80 - 89",M,1
ES,COVID,HOSPITAL,"80 - 89",F,13
ES,COVID,HOSPITAL,"80 - 89",M,11
ES,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,2
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
ES,PNEUMONIA,DOMICILIO,"80 - 89",F,1
ES,PNEUMONIA,HOSPITAL,"80 - 89",F,4
ES,PNEUMONIA,HOSPITAL,"80 - 89",M,6
ES,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
ES,SEPTICEMIA,HOSPITAL,"80 - 89",F,4
ES,SEPTICEMIA,HOSPITAL,"80 - 89",M,7
ES,SRAG,HOSPITAL,"80 - 89",M,2
GO,OUTRAS,DOMICILIO,"80 - 89",F,2
GO,OUTRAS,DOMICILIO,"80 - 89",M,5
GO,OUTRAS,HOSPITAL,"80 - 89",F,8
GO,OUTRAS,HOSPITAL,"80 - 89",M,4
GO,OUTRAS,OUTRO,"80 - 89",F,2
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
GO,COVID,HOSPITAL,"80 - 89",F,3
GO,COVID,HOSPITAL,"80 - 89",M,7
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,4
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
GO,PNEUMONIA,DOMICILIO,"80 - 89",M,2
GO,PNEUMONIA,HOSPITAL,"80 - 89",F,11
GO,PNEUMONIA,HOSPITAL,"80 - 89",M,4
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
GO,SEPTICEMIA,HOSPITAL,"80 - 89",F,1
GO,SEPTICEMIA,HOSPITAL,"80 - 89",M,1
GO,SEPTICEMIA,IGNORADO,"80 - 89",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
GO,SRAG,HOSPITAL,"80 - 89",F,1
MA,OUTRAS,DOMICILIO,"80 - 89",F,1
MA,OUTRAS,DOMICILIO,"80 - 89",M,3
MA,OUTRAS,HOSPITAL,"80 - 89",F,4
MA,OUTRAS,HOSPITAL,"80 - 89",M,1
MA,COVID,HOSPITAL,"80 - 89",F,1
MA,PNEUMONIA,HOSPITAL,"80 - 89",F,1
MA,PNEUMONIA,OUTRO,"80 - 89",F,1
MG,OUTRAS,DOMICILIO,"80 - 89",M,1
MG,OUTRAS,HOSPITAL,"80 - 89",F,6
MG,OUTRAS,HOSPITAL,"80 - 89",M,4
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
MG,COVID,HOSPITAL,"80 - 89",F,5
MG,COVID,HOSPITAL,"80 - 89",M,9
MG,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
MG,PNEUMONIA,HOSPITAL,"80 - 89",F,3
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
MS,OUTRAS,DOMICILIO,"80 - 89",F,2
MS,OUTRAS,DOMICILIO,"80 - 89",M,4
MS,OUTRAS,HOSPITAL,"80 - 89",F,4
MS,OUTRAS,HOSPITAL,"80 - 89",M,2
MS,COVID,HOSPITAL,"80 - 89",F,4
MS,COVID,HOSPITAL,"80 - 89",M,11
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
MS,PNEUMONIA,HOSPITAL,"80 - 89",F,4
MS,PNEUMONIA,HOSPITAL,"80 - 89",M,4
MS,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
MS,SEPTICEMIA,HOSPITAL,"80 - 89",F,3
MS,SEPTICEMIA,HOSPITAL,"80 - 89",M,1
MS,SEPTICEMIA,OUTRO,"80 - 89",F,1
MT,OUTRAS,DOMICILIO,"80 - 89",F,1
MT,OUTRAS,DOMICILIO,"80 - 89",M,2
MT,OUTRAS,HOSPITAL,"80 - 89",M,1
MT,OUTRAS,IGNORADO,"80 - 89",F,3
MT,OUTRAS,IGNORADO,"80 - 89",M,3
MT,COVID,HOSPITAL,"80 - 89",M,2
MT,COVID,IGNORADO,"80 - 89",F,3
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
MT,PNEUMONIA,HOSPITAL,"80 - 89",F,1
MT,SEPTICEMIA,IGNORADO,"80 - 89",F,1
PA,OUTRAS,DOMICILIO,"80 - 89",F,3
PA,OUTRAS,OUTRO,"80 - 89",M,1
PA,COVID,HOSPITAL,"80 - 89",F,4
PA,COVID,HOSPITAL,"80 - 89",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
PA,PNEUMONIA,HOSPITAL,"80 - 89",M,1
PB,OUTRAS,DOMICILIO,"80 - 89",F,11
PB,OUTRAS,DOMICILIO,"80 - 89",M,4
PB,OUTRAS,HOSPITAL,"80 - 89",F,3
PB,OUTRAS,HOSPITAL,"80 - 89",M,4
PB,COVID,HOSPITAL,"80 - 89",F,4
PB,COVID,HOSPITAL,"80 - 89",M,5
PB,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
PB,PNEUMONIA,DOMICILIO,"80 - 89",F,1
PB,PNEUMONIA,DOMICILIO,"80 - 89",M,2
PB,PNEUMONIA,HOSPITAL,"80 - 89",F,5
PB,PNEUMONIA,HOSPITAL,"80 - 89",M,5
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PB,SEPTICEMIA,HOSPITAL,"80 - 89",F,5
PB,SEPTICEMIA,HOSPITAL,"80 - 89",M,2
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PE,OUTRAS,DOMICILIO,"80 - 89",F,16
PE,OUTRAS,DOMICILIO,"80 - 89",M,17
PE,OUTRAS,HOSPITAL,"80 - 89",F,17
PE,OUTRAS,HOSPITAL,"80 - 89",M,11
PE,OUTRAS,OUTRO,"80 - 89",M,1
PE,COVID,HOSPITAL,"80 - 89",F,12
PE,COVID,HOSPITAL,"80 - 89",M,15
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2
PE,PNEUMONIA,DOMICILIO,"80 - 89",F,1
PE,PNEUMONIA,HOSPITAL,"80 - 89",F,7
PE,PNEUMONIA,HOSPITAL,"80 - 89",M,3
PE,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
PE,SEPTICEMIA,DOMICILIO,"80 - 89",M,2
PE,SEPTICEMIA,HOSPITAL,"80 - 89",F,17
PE,SEPTICEMIA,HOSPITAL,"80 - 89",M,7
PE,SRAG,HOSPITAL,"80 - 89",F,2
PE,SRAG,HOSPITAL,"80 - 89",M,4
PI,OUTRAS,DOMICILIO,"80 - 89",F,2
PI,OUTRAS,DOMICILIO,"80 - 89",M,1
PI,OUTRAS,HOSPITAL,"80 - 89",M,1
PI,PNEUMONIA,HOSPITAL,"80 - 89",M,1
PR,OUTRAS,DOMICILIO,"80 - 89",F,22
PR,OUTRAS,DOMICILIO,"80 - 89",M,12
PR,OUTRAS,HOSPITAL,"80 - 89",F,17
PR,OUTRAS,HOSPITAL,"80 - 89",M,19
PR,OUTRAS,OUTRO,"80 - 89",F,2
PR,OUTRAS,OUTRO,"80 - 89",M,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PR,COVID,HOSPITAL,"80 - 89",F,25
PR,COVID,HOSPITAL,"80 - 89",M,38
PR,INDETERMINADA,DOMICILIO,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,4
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,4
PR,PNEUMONIA,DOMICILIO,"80 - 89",F,1
PR,PNEUMONIA,HOSPITAL,"80 - 89",F,15
PR,PNEUMONIA,HOSPITAL,"80 - 89",M,12
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,13
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,7
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PR,SRAG,HOSPITAL,"80 - 89",F,1
PR,SRAG,HOSPITAL,"80 - 89",M,1
RJ,OUTRAS,DOMICILIO,"80 - 89",F,38
RJ,OUTRAS,DOMICILIO,"80 - 89",M,38
RJ,OUTRAS,HOSPITAL,"80 - 89",F,58
RJ,OUTRAS,HOSPITAL,"80 - 89",M,39
RJ,OUTRAS,IGNORADO,"80 - 89",F,1
RJ,OUTRAS,OUTRO,"80 - 89",F,2
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,15
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
RJ,COVID,DOMICILIO,"80 - 89",F,1
RJ,COVID,HOSPITAL,"80 - 89",F,93
RJ,COVID,HOSPITAL,"80 - 89",M,65
RJ,COVID,IGNORADO,"80 - 89",M,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RJ,INDETERMINADA,DOMICILIO,"80 - 89",F,1
RJ,INDETERMINADA,DOMICILIO,"80 - 89",M,4
RJ,INDETERMINADA,HOSPITAL,"80 - 89",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,4
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,7
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,9
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RJ,PNEUMONIA,DOMICILIO,"80 - 89",M,1
RJ,PNEUMONIA,HOSPITAL,"80 - 89",F,33
RJ,PNEUMONIA,HOSPITAL,"80 - 89",M,35
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",F,37
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",M,22
RJ,SEPTICEMIA,OUTRO,"80 - 89",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,11
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RJ,SRAG,HOSPITAL,"80 - 89",F,2
